Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order_Date,new_ship,Year,Month,Day
9761,CA-2017-159135,standard class,KM-16375,katherine murray,home office,united states,springdale,arkansas,72762,south,OFF-AR-10000657,office supplies,art,"binney & smith inktank desk highlighter, chisel tip, yellow, 12/box",4.3,2,0,1.419,04-11-2017,08-11-2017,2017,11,4
9762,CA-2014-121762,standard class,ML-17395,marina lichtenstein,corporate,united states,seattle,washington,98103,west,TEC-AC-10000736,technology,accessories,logitech g600 mmo gaming mouse,239.97,3,0,86.3892,14-02-2014,18-02-2014,2014,2,14
9763,CA-2014-121762,standard class,ML-17395,marina lichtenstein,corporate,united states,seattle,washington,98103,west,OFF-AP-10001293,office supplies,appliances,belkin 8 outlet surge protector,81.96,2,0,22.9488,14-02-2014,18-02-2014,2014,2,14
9764,CA-2014-121762,standard class,ML-17395,marina lichtenstein,corporate,united states,seattle,washington,98103,west,OFF-SU-10000157,office supplies,supplies,compact automatic electric letter opener,238.62,2,0,4.7724,14-02-2014,18-02-2014,2014,2,14
9765,CA-2014-123855,standard class,MC-18100,mick crebagga,consumer,united states,los angeles,california,90036,west,TEC-PH-10000215,technology,phones,plantronics cordless phone headset with in-line volume - m214c,139.8,5,0.2,12.2325,18-06-2014,23-06-2014,2014,6,18
9766,CA-2017-101959,standard class,DB-13660,duane benoit,consumer,united states,middletown,connecticut,6457,east,OFF-BI-10001757,office supplies,binders,pressboard hanging data binders for unburst sheets,9.84,2,0,4.7232,28-02-2017,06-03-2017,2017,2,28
9767,CA-2017-101959,standard class,DB-13660,duane benoit,consumer,united states,middletown,connecticut,6457,east,OFF-PA-10002137,office supplies,paper,"southworth 100% résumé paper, 24lb.",7.78,1,0,3.501,28-02-2017,06-03-2017,2017,2,28
9768,CA-2017-102659,standard class,LW-17215,luke weiss,consumer,united states,grand rapids,michigan,49505,central,OFF-BI-10000088,office supplies,binders,gbc imprintable covers,54.9,5,0,26.901,09-12-2017,15-12-2017,2017,12,9
9769,CA-2017-142328,standard class,TC-21535,tracy collins,home office,united states,san francisco,california,94122,west,OFF-PA-10000380,office supplies,paper,"rediform incoming/outgoing call register, 11"" x 8 1/2"", 100 messages",50.04,6,0,25.02,07-12-2017,14-12-2017,2017,12,7
9770,CA-2016-123533,standard class,SC-20050,sample company a,home office,united states,hialeah,florida,33012,south,FUR-BO-10001619,furniture,bookcases,o'sullivan cherrywood estates traditional bookcase,339.92,5,0.2,8.498,24-11-2016,30-11-2016,2016,11,24
9771,CA-2016-123533,standard class,SC-20050,sample company a,home office,united states,hialeah,florida,33012,south,OFF-PA-10001609,office supplies,paper,tops wirebound message log books,10.528,4,0.2,3.4216,24-11-2016,30-11-2016,2016,11,24
9772,CA-2016-123533,standard class,SC-20050,sample company a,home office,united states,hialeah,florida,33012,south,OFF-AP-10002765,office supplies,appliances,fellowes advanced computer series surge protectors,42.384,2,0.2,4.2384,24-11-2016,30-11-2016,2016,11,24
9773,CA-2016-104983,same day,FM-14215,filia mcadams,corporate,united states,philadelphia,pennsylvania,19143,east,OFF-PA-10000167,office supplies,paper,xerox 1925,123.92,5,0.2,38.725,03-07-2016,03-07-2016,2016,7,3
9774,CA-2016-160234,standard class,PF-19225,phillip flathmann,consumer,united states,atlanta,georgia,30318,south,TEC-PH-10004434,technology,phones,cisco ip phone 7961g voip phone - dark gray,135.95,1,0,39.4255,26-06-2016,03-07-2016,2016,6,26
9775,CA-2014-169019,standard class,LF-17185,luke foster,consumer,united states,san antonio,texas,78207,central,OFF-BI-10004995,office supplies,binders,gbc docubind p400 electric binding system,2177.584,8,0.8,-3701.8928,26-07-2014,30-07-2014,2014,7,26
9776,CA-2014-169019,standard class,LF-17185,luke foster,consumer,united states,san antonio,texas,78207,central,FUR-FU-10004666,furniture,furnishings,dax clear channel poster frame,17.496,3,0.6,-10.0602,26-07-2014,30-07-2014,2014,7,26
9777,CA-2014-169019,standard class,LF-17185,luke foster,consumer,united states,san antonio,texas,78207,central,OFF-BI-10001524,office supplies,binders,gbc premium transparent covers with diagonal lined pattern,16.784,4,0.8,-26.8544,26-07-2014,30-07-2014,2014,7,26
9778,CA-2014-169019,standard class,LF-17185,luke foster,consumer,united states,san antonio,texas,78207,central,TEC-AC-10002076,technology,accessories,microsoft natural keyboard elite,431.136,9,0.2,-26.946,26-07-2014,30-07-2014,2014,7,26
9779,CA-2014-169019,standard class,LF-17185,luke foster,consumer,united states,san antonio,texas,78207,central,OFF-BI-10001679,office supplies,binders,gbc instant index system for binding systems,8.88,5,0.8,-13.32,26-07-2014,30-07-2014,2014,7,26
9780,CA-2014-169019,standard class,LF-17185,luke foster,consumer,united states,san antonio,texas,78207,central,OFF-AP-10003281,office supplies,appliances,acco 6 outlet guardian standard surge suppressor,4.836,2,0.8,-12.09,26-07-2014,30-07-2014,2014,7,26
9781,CA-2016-153178,standard class,CL-12565,clay ludtke,consumer,united states,long beach,new york,11561,east,TEC-PH-10001944,technology,phones,wi-ex zboost yx540 cellular phone signal booster,437.85,3,0,131.355,14-09-2016,18-09-2016,2016,9,14
9782,CA-2016-153178,standard class,CL-12565,clay ludtke,consumer,united states,long beach,new york,11561,east,OFF-BI-10004390,office supplies,binders,gbc docubind 200 manual binding machine,673.568,2,0.2,252.588,14-09-2016,18-09-2016,2016,9,14
9783,CA-2015-149748,second class,EM-13825,elizabeth moffitt,corporate,united states,paterson,new jersey,7501,east,OFF-PA-10002120,office supplies,paper,xerox 1889,274.8,5,0,134.652,31-05-2015,02-06-2015,2015,5,31
9784,CA-2015-149748,second class,EM-13825,elizabeth moffitt,corporate,united states,paterson,new jersey,7501,east,OFF-ST-10004340,office supplies,storage,"fellowes mobile file cart, black",62.18,1,0,16.7886,31-05-2015,02-06-2015,2015,5,31
9785,CA-2015-149748,second class,EM-13825,elizabeth moffitt,corporate,united states,paterson,new jersey,7501,east,FUR-FU-10001847,furniture,furnishings,eldon image series black desk accessories,8.28,2,0,2.9808,31-05-2015,02-06-2015,2015,5,31
9786,CA-2015-155635,standard class,ME-17725,max engle,consumer,united states,louisville,kentucky,40214,south,OFF-BI-10000962,office supplies,binders,"acco flexible accohide square ring data binder, dark blue, 11 1/2"" x 14"" 7/8""",48.81,3,0,23.9169,09-05-2015,13-05-2015,2015,5,9
9787,US-2014-114377,same day,BG-11035,barry gonzalez,consumer,united states,hampton,virginia,23666,south,FUR-CH-10004754,furniture,chairs,"global stack chair with arms, black",149.9,5,0,40.473,05-11-2014,05-11-2014,2014,11,5
9788,CA-2017-144491,standard class,CJ-12010,caroline jumper,consumer,united states,houston,texas,77070,central,FUR-BO-10001811,furniture,bookcases,"atlantic metals mobile 5-shelf bookcases, custom colors",1023.332,5,0.32,-30.098,27-03-2017,01-04-2017,2017,3,27
9789,CA-2017-144491,standard class,CJ-12010,caroline jumper,consumer,united states,houston,texas,77070,central,FUR-CH-10004063,furniture,chairs,global deluxe high-back manager's chair,600.558,3,0.3,-8.5794,27-03-2017,01-04-2017,2017,3,27
9790,CA-2017-144491,standard class,CJ-12010,caroline jumper,consumer,united states,houston,texas,77070,central,TEC-AC-10004901,technology,accessories,kensington slimblade notebook wireless mouse with nano receiver,39.992,1,0.2,6.9986,27-03-2017,01-04-2017,2017,3,27
9791,CA-2017-144491,standard class,CJ-12010,caroline jumper,consumer,united states,houston,texas,77070,central,FUR-CH-10001714,furniture,chairs,"global leather & oak executive chair, burgundy",211.246,2,0.3,-66.3916,27-03-2017,01-04-2017,2017,3,27
9792,CA-2014-127166,second class,KH-16360,katherine hughes,consumer,united states,houston,texas,77070,central,OFF-EN-10003134,office supplies,envelopes,staple envelope,56.064,6,0.2,21.024,21-05-2014,23-05-2014,2014,5,21
9793,CA-2014-127166,second class,KH-16360,katherine hughes,consumer,united states,houston,texas,77070,central,FUR-CH-10003396,furniture,chairs,global deluxe steno chair,107.772,2,0.3,-29.2524,21-05-2014,23-05-2014,2014,5,21
9794,CA-2014-127166,second class,KH-16360,katherine hughes,consumer,united states,houston,texas,77070,central,OFF-PA-10001560,office supplies,paper,"adams telephone message books, 5 1/4” x 11”",4.832,1,0.2,1.6308,21-05-2014,23-05-2014,2014,5,21
9795,CA-2014-127166,second class,KH-16360,katherine hughes,consumer,united states,houston,texas,77070,central,OFF-BI-10000977,office supplies,binders,ibico plastic spiral binding combs,18.24,3,0.8,-31.008,21-05-2014,23-05-2014,2014,5,21
9796,CA-2016-125920,standard class,SH-19975,sally hughsby,corporate,united states,chicago,illinois,60610,central,OFF-BI-10003429,office supplies,binders,"cardinal holdit! binder insert strips,extra strips",3.798,3,0.8,-5.8869,21-05-2016,28-05-2016,2016,5,21
9797,CA-2015-128608,standard class,CS-12490,cindy schnelling,corporate,united states,toledo,ohio,43615,east,OFF-AR-10001374,office supplies,art,"bic brite liner highlighters, chisel tip",10.368,2,0.2,1.5552,12-01-2015,17-01-2015,2015,1,12
9798,CA-2015-128608,standard class,CS-12490,cindy schnelling,corporate,united states,toledo,ohio,43615,east,TEC-PH-10004977,technology,phones,ge 30524ee4,235.188,2,0.4,-43.1178,12-01-2015,17-01-2015,2015,1,12
9799,CA-2015-128608,standard class,CS-12490,cindy schnelling,corporate,united states,toledo,ohio,43615,east,TEC-PH-10000912,technology,phones,anker 24w portable micro usb car charger,26.376,4,0.4,2.6376,12-01-2015,17-01-2015,2015,1,12
9800,CA-2015-128608,standard class,CS-12490,cindy schnelling,corporate,united states,toledo,ohio,43615,east,TEC-AC-10000487,technology,accessories,sandisk cruzer 4 gb usb flash drive,10.384,2,0.2,2.2066,12-01-2015,17-01-2015,2015,1,12
9801,CA-2015-128608,standard class,CS-12490,cindy schnelling,corporate,united states,toledo,ohio,43615,east,TEC-PH-10002262,technology,phones,lg electronics tone+ hbs-730 bluetooth headset,107.118,3,0.4,-21.4236,12-01-2015,17-01-2015,2015,1,12
9802,CA-2017-137918,standard class,JK-15730,joe kamberova,consumer,united states,lodi,california,95240,west,OFF-SU-10000898,office supplies,supplies,"acme hot forged carbon steel scissors with nickel-plated handles, 3 7/8"" cut, 8""l",97.3,7,0,28.217,29-09-2017,06-10-2017,2017,9,29
9803,CA-2015-122973,second class,PJ-19015,pauline johnson,consumer,united states,new york city,new york,10024,east,OFF-BI-10004182,office supplies,binders,economy binders,3.328,2,0.2,1.2064,18-07-2015,20-07-2015,2015,7,18
9804,CA-2015-122973,second class,PJ-19015,pauline johnson,consumer,united states,new york city,new york,10024,east,TEC-PH-10002468,technology,phones,"plantronics cs 50-usb - headset - convertible, monaural",135.99,1,0,36.7173,18-07-2015,20-07-2015,2015,7,18
9805,CA-2015-122973,second class,PJ-19015,pauline johnson,consumer,united states,new york city,new york,10024,east,FUR-FU-10002364,furniture,furnishings,"eldon expressions wood desk accessories, oak",7.38,1,0,2.1402,18-07-2015,20-07-2015,2015,7,18
9806,CA-2016-136322,standard class,AP-10720,anne pryor,home office,united states,fort lauderdale,florida,33311,south,FUR-FU-10002878,furniture,furnishings,"seth thomas 14"" day/date wall clock",45.568,2,0.2,9.6832,21-10-2016,26-10-2016,2016,10,21
9807,CA-2016-136322,standard class,AP-10720,anne pryor,home office,united states,fort lauderdale,florida,33311,south,OFF-BI-10004817,office supplies,binders,gbc personal velobind strips,28.752,8,0.7,-21.0848,21-10-2016,26-10-2016,2016,10,21
9808,CA-2017-107209,second class,JW-15955,joni wasserman,consumer,united states,raleigh,north carolina,27604,south,FUR-CH-10001146,furniture,chairs,"global value mid-back manager's chair, gray",194.848,4,0.2,12.178,27-07-2017,01-08-2017,2017,7,27
9809,CA-2017-145093,standard class,PT-19090,pete takahito,consumer,united states,chicago,illinois,60623,central,OFF-BI-10001116,office supplies,binders,"wilson jones 1"" hanging dubllock ring binders",2.112,2,0.8,-3.3792,21-07-2017,26-07-2017,2017,7,21
9810,US-2014-139640,second class,TB-21595,troy blackwell,consumer,united states,portland,oregon,97206,west,OFF-PA-10000304,office supplies,paper,xerox 1995,25.92,5,0.2,9.072,07-11-2014,11-11-2014,2014,11,7
9811,US-2014-139640,second class,TB-21595,troy blackwell,consumer,united states,portland,oregon,97206,west,OFF-AR-10002240,office supplies,art,panasonic kp-150 electric pencil sharpener,120.768,4,0.2,9.0576,07-11-2014,11-11-2014,2014,11,7
9812,CA-2016-117583,first class,CB-12025,cassandra brandow,consumer,united states,east orange,new jersey,7017,east,OFF-PA-10001246,office supplies,paper,xerox 215,25.92,4,0,12.4416,27-11-2016,30-11-2016,2016,11,27
9813,CA-2016-117583,first class,CB-12025,cassandra brandow,consumer,united states,east orange,new jersey,7017,east,OFF-AR-10000658,office supplies,art,newell 324,34.65,3,0,9.702,27-11-2016,30-11-2016,2016,11,27
9814,CA-2016-117583,first class,CB-12025,cassandra brandow,consumer,united states,east orange,new jersey,7017,east,OFF-PA-10000100,office supplies,paper,xerox 1945,204.95,5,0,100.4255,27-11-2016,30-11-2016,2016,11,27
9815,CA-2016-117583,first class,CB-12025,cassandra brandow,consumer,united states,east orange,new jersey,7017,east,OFF-BI-10004233,office supplies,binders,"gbc pre-punched binding paper, plastic, white, 8-1/2"" x 11""",79.95,5,0,38.376,27-11-2016,30-11-2016,2016,11,27
9816,CA-2015-162201,standard class,AG-10495,andrew gjertsen,corporate,united states,saint petersburg,florida,33710,south,OFF-PA-10002581,office supplies,paper,xerox 1951,173.488,7,0.2,54.215,08-06-2015,12-06-2015,2015,6,8
9817,CA-2015-162201,standard class,AG-10495,andrew gjertsen,corporate,united states,saint petersburg,florida,33710,south,OFF-ST-10000046,office supplies,storage,fellowes super stor/drawer files,516.96,4,0.2,-6.462,08-06-2015,12-06-2015,2015,6,8
9818,CA-2015-162201,standard class,AG-10495,andrew gjertsen,corporate,united states,saint petersburg,florida,33710,south,FUR-FU-10001185,furniture,furnishings,"advantus employee of the month certificate frame, 11 x 13-1/2",173.208,7,0.2,45.4671,08-06-2015,12-06-2015,2015,6,8
9819,CA-2015-162201,standard class,AG-10495,andrew gjertsen,corporate,united states,saint petersburg,florida,33710,south,OFF-AR-10003856,office supplies,art,newell 344,4.448,2,0.2,0.3336,08-06-2015,12-06-2015,2015,6,8
9820,CA-2015-162201,standard class,AG-10495,andrew gjertsen,corporate,united states,saint petersburg,florida,33710,south,OFF-LA-10001982,office supplies,labels,smead alpha-z color-coded name labels first letter starter set,9,3,0.2,3.15,08-06-2015,12-06-2015,2015,6,8
9821,CA-2015-162201,standard class,AG-10495,andrew gjertsen,corporate,united states,saint petersburg,florida,33710,south,OFF-PA-10001215,office supplies,paper,xerox 1963,42.24,10,0.2,13.2,08-06-2015,12-06-2015,2015,6,8
9822,CA-2015-162201,standard class,AG-10495,andrew gjertsen,corporate,united states,saint petersburg,florida,33710,south,OFF-BI-10002429,office supplies,binders,"premier elliptical ring binder, black",18.264,2,0.7,-13.3936,08-06-2015,12-06-2015,2015,6,8
9823,US-2014-164406,standard class,BD-11605,brian dahlen,consumer,united states,san francisco,california,94122,west,OFF-AP-10003287,office supplies,appliances,tripp lite tlp810net broadband surge for modem/fax,152.91,3,0,42.8148,15-08-2014,19-08-2014,2014,8,15
9824,US-2014-164406,standard class,BD-11605,brian dahlen,consumer,united states,san francisco,california,94122,west,OFF-PA-10000167,office supplies,paper,xerox 1925,92.94,3,0,41.823,15-08-2014,19-08-2014,2014,8,15
9825,US-2014-164406,standard class,BD-11605,brian dahlen,consumer,united states,san francisco,california,94122,west,OFF-BI-10002309,office supplies,binders,avery heavy-duty ezd  binder with locking rings,17.856,4,0.2,6.2496,15-08-2014,19-08-2014,2014,8,15
9826,US-2014-164406,standard class,BD-11605,brian dahlen,consumer,united states,san francisco,california,94122,west,OFF-BI-10003638,office supplies,binders,gbc durable plastic covers,46.44,3,0.2,15.093,15-08-2014,19-08-2014,2014,8,15
9827,US-2014-164406,standard class,BD-11605,brian dahlen,consumer,united states,san francisco,california,94122,west,FUR-CH-10003833,furniture,chairs,novimex fabric task chair,195.136,4,0.2,-12.196,15-08-2014,19-08-2014,2014,8,15
9828,CA-2017-169999,standard class,JS-15685,jim sink,corporate,united states,new york city,new york,10035,east,OFF-ST-10001511,office supplies,storage,space solutions commercial steel shelving,129.3,2,0,6.465,19-06-2017,26-06-2017,2017,6,19
